8328,1150,2660,3810,2125,680,372,2111,6898,3209,2316,1717,0,193
8652,1040,2566,3606,1952,542,467,1925,6708,3257,2495,1821,0,317
8556,1031,2431,3462,2038,672,566,1604,7075,3225,2259,1776,0,330
9298,1141,2510,3651,2087,752,455,1739,7093,3494,2539,1912,0,398
8898,1226,2507,3733,1969,770,425,1892,7343,3361,2551,1901,0,275
8847,1137,2281,3418,2075,768,348,2085,7264,3360,2447,1865,0,262
8652,919,2542,3461,2012,582,514,1844,6762,3311,2346,1794,0,236
8884,1222,2254,3476,1906,944,409,1971,7140,3473,2259,1720,0,218
8709,1041,2463,3504,2177,746,344,1965,6828,3336,2491,1907,0,130
8353,1031,2317,3348,2110,673,359,1795,7065,3302,2107,1575,0,174
8318,1250,2423,3673,2056,915,449,1625,7039,3247,2070,1556,0,268
8267,1037,2380,3417,1928,674,440,1849,7057,3333,2003,1463,0,138
8732,1019,2475,3494,2214,724,394,1747,7100,3382,2135,1632,0,336
8033,1143,2391,3534,2102,740,354,1750,6815,3245,1859,1310,0,233
8296,1090,2353,3443,2049,705,426,1701,6731,3133,2254,1736,0,294
7801,1271,2150,3421,1629,767,299,2007,7070,3055,1942,1450,0,241
8221,1105,2557,3662,1763,679,686,1926,6781,3156,2423,1739,0,170
7949,1027,2320,3347,1767,602,309,1935,7017,3169,1715,1253,0,358
8844,1183,2396,3579,2198,804,511,1789,7145,3512,2304,1529,0,291
8292,926,2619,3545,2087,717,485,1646,6733,3197,1978,1469,0,429
8280,1130,2409,3539,2055,706,457,1974,6516,3167,2387,1762,0,184
8447,1120,2410,3530,2169,807,421,1769,7163,3343,2128,1509,0,252
8233,1260,2204,3464,1983,751,461,1877,7316,3291,1967,1410,0,241
8475,1235,2407,3642,1856,643,374,2024,6896,3197,2223,1744,0,337
7949,1126,2154,3280,1946,800,407,1821,6807,3044,2181,1530,0,331
7930,990,2343,3333,1967,600,440,2016,6535,2985,2303,1777,0,183
8461,1300,2556,3856,1900,696,576,1693,7115,3169,2495,1900,0,223
8076,1175,2542,3717,2067,752,385,2001,6735,3098,2097,1564,0,316
8666,1177,2356,3533,2070,683,456,1713,6883,3341,2346,1590,0,394
8033,1012,2394,3406,1827,663,525,1488,6819,3103,2112,1509,0,318
8876,1220,2453,3673,2261,745,460,1639,7080,3429,2301,1674,0,344
8795,1302,2460,3762,2070,744,409,1827,7427,3371,2396,1781,0,272
8291,1122,2349,3471,2029,669,355,1979,7027,3179,2292,1676,0,257
8202,1189,2597,3786,1896,561,450,1662,6688,3178,2151,1597,0,249
8687,1148,2233,3381,2112,1053,365,1914,6901,3338,2374,1769,0,242
8354,1059,2385,3444,2179,751,364,1988,6729,3207,2379,1761,0,179
8229,1071,2189,3260,1823,701,321,1715,6826,3195,2162,1618,0,221
7921,1104,2272,3376,1757,738,412,1804,6680,2986,1948,1410,0,539
8428,1156,2320,3476,1783,612,361,1975,6847,3179,2268,1708,0,362
8249,832,2395,3227,2072,620,399,1685,6438,3051,2042,1587,0,560
8325,1106,2294,3400,1970,797,352,1962,6710,3191,2065,1500,0,443
7417,1045,2237,3282,1672,630,349,1694,6255,2756,1982,1507,0,398
8462,1514,2433,3947,1941,579,348,1811,7342,3227,2210,1622,0,386
8309,1040,2402,3442,1836,660,585,2063,6461,3098,2305,1700,0,413
8053,958,2204,3162,1872,705,420,2151,6633,3060,1941,1439,0,494
8667,1101,2371,3472,2017,649,391,1804,6873,3217,2395,1687,0,546
8491,880,2440,3320,2060,721,514,1714,6579,3159,2039,1527,0,646
8136,1051,2290,3341,1877,703,363,1939,6248,2983,2390,1796,0,374
7927,1064,2076,3140,1805,787,435,2152,6888,3060,2079,1476,0,331
8616,1126,2316,3442,2078,750,563,1933,7088,3284,2072,1523,0,525
8293,1092,2272,3364,1779,662,298,2000,6738,3144,2133,1569,0,436
8146,1063,2187,3250,1737,674,359,1858,6586,3022,2259,1608,0,494
7726,883,2090,2973,1780,609,402,2074,6219,2792,2355,1824,0,318
8042,1213,2569,3782,1884,544,548,1844,6738,2939,2305,1750,0,414
8054,929,2473,3402,2055,591,387,2102,6394,2985,2114,1552,0,532
9091,1149,2457,3606,2281,672,488,1726,6899,3460,2465,1648,0,523
7820,1105,2230,3335,1566,643,576,1835,6577,2949,2125,1567,0,355
9073,1027,2403,3430,2198,687,312,1839,6967,3356,2352,1777,0,584
8451,1352,2443,3795,1846,668,467,2024,7134,3217,2230,1555,0,462
8056,1073,2325,3398,1824,650,457,2040,6463,3025,2317,1647,0,359
8742,1029,2661,3690,1919,656,456,1871,6687,3236,2487,1836,0,434
